song_id,artist_name,title,timbre_mean,timbre_max,timbre_min,timbre_std,pitch_mean,pitch_max,pitch_min,pitch_std
SOZXTKD12A8C13FC43,The_Dillinger_Escape_Plan,Sugar Coated Sour,"[51.143123626708984, 34.43706512451172, 18.352705001831055, -4.206758975982666, -10.959761619567871, -20.52740478515625, -3.3355820178985596, 2.6918039321899414, 11.96933650970459, 7.4251790046691895, -0.5191279053688049, -6.873844146728516]","[54.73400115966797, 135.468994140625, 111.31900024414062, 305.14300537109375, 42.23699951171875, 156.98500061035156, 76.4800033569336, 78.68599700927734, 50.14500045776367, 65.6449966430664, 105.45899963378906, 29.881999969482422]","[13.477999687194824, -57.1609992980957, -89.24500274658203, -349.4840087890625, -81.36299896240234, -66.79499816894531, -60.415000915527344, -100.98799896240234, -37.7599983215332, -27.52199935913086, -187.41799926757812, -46.992000579833984]","[3.308823347091675, 20.646709442138672, 26.842729568481445, 37.08567428588867, 20.693639755249023, 27.920007705688477, 17.7091064453125, 15.476329803466797, 11.54279899597168, 12.841907501220703, 18.514373779296875, 9.760246276855469]","[0.6592878699302673, 0.6161471009254456, 0.4872387945652008, 0.4644797444343567, 0.42920470237731934, 0.3526780307292938, 0.36301493644714355, 0.38427719473838806, 0.42772069573402405, 0.5619211196899414, 0.5147313475608826, 0.5573816895484924]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.035999998450279236, 0.04399999976158142, 0.05999999865889549, 0.027000000700354576, 0.019999999552965164, 0.041999999433755875, 0.006000000052154064, 0.019999999552965164, 0.09099999815225601, 0.024000000208616257, 0.007000000216066837, 0.017000000923871994]","[0.28532207012176514, 0.26817789673805237, 0.25764405727386475, 0.27184271812438965, 0.2211487889289856, 0.17195162177085876, 0.17889656126499176, 0.20573754608631134, 0.21484650671482086, 0.29473090171813965, 0.2533709406852722, 0.3037736713886261]"
SOZGSEZ12A8C137C40,Dakis,Kathe Mera Kathe Nihta (2005 Digital Remaster),"[41.98396682739258, -42.65609359741211, 16.99571418762207, -13.464125633239746, 19.446996688842773, -10.834107398986816, -18.177654266357422, -2.2707278728485107, -3.321279764175415, -3.2425262928009033, -1.9981938600540161, 0.7771335244178772]","[53.124000549316406, 171.1300048828125, 132.77200317382812, 97.11599731445312, 106.9260025024414, 110.28900146484375, 69.06999969482422, 74.31700134277344, 88.11900329589844, 79.29199981689453, 38.41699981689453, 56.00699996948242]","[0.0, -228.46200561523438, -115.06300354003906, -185.947998046875, -77.75299835205078, -65.78700256347656, -74.40499877929688, -113.95700073242188, -69.5479965209961, -72.125, -52.54899978637695, -56.47600173950195]","[7.323805809020996, 58.91781997680664, 42.27030563354492, 32.075618743896484, 30.747270584106445, 20.867189407348633, 19.87468147277832, 19.51233673095703, 22.163482666015625, 18.442365646362305, 13.390447616577148, 16.285001754760742]","[0.5804955363273621, 0.3472836911678314, 0.27710527181625366, 0.21563029289245605, 0.2844711244106293, 0.39617329835891724, 0.2167188674211502, 0.33477023243904114, 0.30404365062713623, 0.3380834460258484, 0.3433324694633484, 0.26209884881973267]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.017999999225139618, 0.008999999612569809, 0.0020000000949949026, 0.0010000000474974513, 0.006000000052154064, 0.004999999888241291, 0.004999999888241291, 0.008999999612569809, 0.007000000216066837, 0.004999999888241291, 0.0020000000949949026, 0.006000000052154064]","[0.35179463028907776, 0.27343374490737915, 0.30586138367652893, 0.24893513321876526, 0.2648352384567261, 0.33534663915634155, 0.19762460887432098, 0.29554858803749084, 0.2570308446884155, 0.3017137050628662, 0.30175724625587463, 0.2197331190109253]"
SOGEXXB12AB0185D45,Bülent_Ceylan,Harald: Trinkhalleluja,"[36.20235061645508, 26.43567657470703, 28.097307205200195, 0.8507627844810486, -7.809206962585449, 5.264731407165527, -2.272951126098633, 7.815440654754639, -15.15399169921875, 4.008552074432373, -5.341798305511475, 12.204285621643066]","[51.6879997253418, 244.6750030517578, 197.7949981689453, 358.6579895019531, 95.10600280761719, 230.23699951171875, 83.05999755859375, 132.4739990234375, 83.83200073242188, 114.12699890136719, 93.89099884033203, 72.26300048828125]","[7.89900016784668, -122.125, -127.2699966430664, -230.43800354003906, -144.70199584960938, -183.66799926757812, -108.6780014038086, -111.0510025024414, -88.69599914550781, -93.06400299072266, -83.19400024414062, -49.70199966430664]","[7.402510643005371, 68.55265045166016, 57.955875396728516, 53.25253677368164, 40.1285400390625, 35.031715393066406, 28.228878021240234, 32.74631881713867, 28.007904052734375, 30.106956481933594, 21.20846176147461, 16.816417694091797]","[0.43715953826904297, 0.4623163044452667, 0.4336864948272705, 0.40244436264038086, 0.40406227111816406, 0.42083483934402466, 0.41701048612594604, 0.4356648027896881, 0.4282512366771698, 0.41553112864494324, 0.38464590907096863, 0.43682506680488586]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.003000000026077032, 0.007000000216066837, 0.014000000432133675, 0.004000000189989805, 0.004000000189989805, 0.007000000216066837, 0.004000000189989805, 0.00800000037997961, 0.00800000037997961, 0.00800000037997961, 0.006000000052154064, 0.003000000026077032]","[0.3125309944152832, 0.32310721278190613, 0.312782347202301, 0.3050898313522339, 0.30436232686042786, 0.3153268098831177, 0.3113037943840027, 0.321850448846817, 0.3152388632297516, 0.3114713728427887, 0.291437029838562, 0.31887468695640564]"
SODSTPI12AB018A4C9,Kali,Ferrous Carbonate Mass,"[46.14344024658203, 43.618080139160156, -28.674571990966797, -3.9499144554138184, -36.02638244628906, -3.9413697719573975, -4.909125328063965, -2.57450008392334, 1.9151976108551025, -1.483242154121399, -1.3051542043685913, 11.052793502807617]","[55.08700180053711, 263.40399169921875, 177.36500549316406, 301.5849914550781, 120.89800262451172, 162.23699951171875, 75.06099700927734, 108.40799713134766, 70.27300262451172, 100.3499984741211, 51.01599884033203, 54.33399963378906]","[20.898000717163086, -212.0330047607422, -134.3070068359375, -98.63200378417969, -122.32499694824219, -198.32400512695312, -117.40599822998047, -94.37799835205078, -81.89199829101562, -77.9000015258789, -67.61699676513672, -44.417999267578125]","[4.553357124328613, 66.64501190185547, 46.65469741821289, 38.76642608642578, 36.05192565917969, 30.767047882080078, 28.0844669342041, 25.07799530029297, 26.83987808227539, 18.16722297668457, 15.54393196105957, 14.583148002624512]","[0.5438457727432251, 0.6103494167327881, 0.4365686774253845, 0.46465420722961426, 0.5824036002159119, 0.46921446919441223, 0.5151843428611755, 0.43182891607284546, 0.42533132433891296, 0.3213578164577484, 0.2792530059814453, 0.3967747092247009]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0949999988079071, 0.04600000008940697, 0.013000000268220901, 0.010999999940395355, 0.02199999988079071, 0.013000000268220901, 0.02199999988079071, 0.017999999225139618, 0.013000000268220901, 0.012000000104308128, 0.017999999225139618, 0.017000000923871994]","[0.24656161665916443, 0.27568501234054565, 0.2567252814769745, 0.27859246730804443, 0.2871074378490448, 0.2471858561038971, 0.304411381483078, 0.26076290011405945, 0.27556395530700684, 0.21393363177776337, 0.19733187556266785, 0.272891640663147]"
SOPHDZJ12A6D4F95CD,Cali,Il Y A Une Question (Live),"[48.97549057006836, -9.047077178955078, 39.966957092285156, 2.778529644012451, 10.41865062713623, -12.641837120056152, -1.9409383535385132, -2.3315160274505615, 6.50785493850708, -0.1019098162651062, 0.9332796931266785, 3.34790301322937]","[56.43299865722656, 178.23899841308594, 238.0590057373047, 157.49200439453125, 103.85700225830078, 104.44200134277344, 65.71800231933594, 130.9969940185547, 91.60399627685547, 83.86799621582031, 50.0890007019043, 39.68299865722656]","[37.680999755859375, -159.41200256347656, -69.125, -107.91300201416016, -85.05799865722656, -58.29399871826172, -78.83000183105469, -112.1729965209961, -57.27899932861328, -79.41999816894531, -63.01100158691406, -46.762001037597656]","[3.2164573669433594, 51.19908142089844, 42.94465255737305, 29.56163215637207, 27.801193237304688, 21.183164596557617, 24.991113662719727, 26.33784294128418, 19.288021087646484, 20.60371208190918, 13.71547794342041, 11.902359008789062]","[0.5244691967964172, 0.3358447551727295, 0.299144983291626, 0.2643219232559204, 0.47559475898742676, 0.41199544072151184, 0.2960810363292694, 0.3941723704338074, 0.24462899565696716, 0.33487558364868164, 0.22366438806056976, 0.3618698716163635]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010999999940395355, 0.004000000189989805, 0.00800000037997961, 0.006000000052154064, 0.012000000104308128, 0.008999999612569809, 0.004999999888241291, 0.014000000432133675, 0.00800000037997961, 0.01600000075995922, 0.006000000052154064, 0.009999999776482582]","[0.33992525935173035, 0.26403212547302246, 0.2677917778491974, 0.222141832113266, 0.3280058801174164, 0.33688095211982727, 0.2534439265727997, 0.31650567054748535, 0.2147654891014099, 0.29990720748901367, 0.2136583775281906, 0.2859591543674469]"
SOZAVJO12A8C144B05,Reel_Big_Fish,Cannibal (Dance Mix),"[47.86383819580078, 17.18935203552246, 29.310014724731445, 11.68015193939209, -16.71135902404785, -12.795998573303223, -3.428921937942505, -6.677273273468018, 14.254103660583496, 12.055686950683594, 0.49564772844314575, 0.7929843664169312]","[56.74300003051758, 192.3070068359375, 140.3769989013672, 172.01800537109375, 59.9109992980957, 138.9409942626953, 91.43199920654297, 77.31099700927734, 77.10900115966797, 86.30999755859375, 63.51100158691406, 52.69499969482422]","[0.0, -182.22999572753906, -118.14800262451172, -113.81600189208984, -95.29900360107422, -100.76499938964844, -65.24400329589844, -90.60299682617188, -76.36799621582031, -58.38100051879883, -70.00499725341797, -52.15599822998047]","[6.94321346282959, 57.8867073059082, 42.017486572265625, 32.655696868896484, 25.45064353942871, 31.93644905090332, 23.3846435546875, 21.559301376342773, 21.679840087890625, 17.166770935058594, 14.823345184326172, 14.355362892150879]","[0.2676031291484833, 0.4409487247467041, 0.33862096071243286, 0.21730546653270721, 0.4950735867023468, 0.4492630958557129, 0.49457746744155884, 0.4498082399368286, 0.40550723671913147, 0.6191772818565369, 0.3173489272594452, 0.2743946611881256]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.007000000216066837, 0.012000000104308128, 0.008999999612569809, 0.014000000432133675, 0.02500000037252903, 0.010999999940395355, 0.01600000075995922, 0.01899999938905239, 0.008999999612569809, 0.027000000700354576, 0.008999999612569809, 0.004000000189989805]","[0.23438017070293427, 0.2668914496898651, 0.24555830657482147, 0.1406063288450241, 0.2858664393424988, 0.30320966243743896, 0.3264769911766052, 0.3136889934539795, 0.26395079493522644, 0.3250725567340851, 0.22381643950939178, 0.24760933220386505]"
SOLCCPG12AB017C6AF,The_Cate_Brothers,Let's Start All Over,"[39.82249069213867, -70.50646209716797, 6.226635456085205, 0.11600873619318008, 0.4970502257347107, -1.0736833810806274, 4.0771002769470215, -11.234594345092773, 10.350410461425781, -4.407211780548096, -3.136956214904785, -4.956063270568848]","[50.52199935913086, 171.1300048828125, 190.9320068359375, 239.8249969482422, 85.4260025024414, 213.80599975585938, 70.4469985961914, 141.6540069580078, 65.67400360107422, 78.5719985961914, 46.30099868774414, 41.51499938964844]","[0.0, -180.84300231933594, -136.6790008544922, -167.94900512695312, -74.87300109863281, -64.52100372314453, -91.47599792480469, -79.53299713134766, -37.290000915527344, -67.5739974975586, -58.50899887084961, -78.94200134277344]","[4.9899725914001465, 48.766353607177734, 55.28664016723633, 41.97194290161133, 30.616748809814453, 33.804805755615234, 25.23442268371582, 24.380477905273438, 18.615154266357422, 19.055740356445312, 17.64295768737793, 19.468332290649414]","[0.42927947640419006, 0.19997817277908325, 0.28033843636512756, 0.10141702741384506, 0.18725109100341797, 0.47891920804977417, 0.20074017345905304, 0.3040873408317566, 0.1691790372133255, 0.3249104917049408, 0.2764607071876526, 0.18200655281543732]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.014999999664723873, 0.007000000216066837, 0.003000000026077032, 0.004000000189989805, 0.006000000052154064, 0.00800000037997961, 0.010999999940395355, 0.004999999888241291, 0.003000000026077032, 0.00800000037997961, 0.00800000037997961, 0.008999999612569809]","[0.3593129515647888, 0.2086753398180008, 0.32653114199638367, 0.12889286875724792, 0.21963763236999512, 0.4018121063709259, 0.20217369496822357, 0.3047228753566742, 0.1926724761724472, 0.3039087653160095, 0.3219511806964874, 0.17742371559143066]"
SOWYCCM12AB018594C,Tito_Rodriguez,El Tirabuzón,"[39.857295989990234, -8.25466251373291, 38.93299102783203, 13.008955001831055, -5.033191204071045, 8.910122871398926, -18.16490364074707, -5.923346519470215, -2.2686855792999268, 0.9877935647964478, 1.1696817874908447, 4.8946533203125]","[49.194000244140625, 171.1300048828125, 162.22799682617188, 362.2040100097656, 60.64099884033203, 187.06100463867188, 56.268001556396484, 104.12000274658203, 83.3550033569336, 74.98200225830078, 74.9530029296875, 44.915000915527344]","[0.0, -141.08099365234375, -114.03500366210938, -254.56399536132812, -103.14900207519531, -97.18800354003906, -80.20899963378906, -75.51100158691406, -56.92599868774414, -60.57500076293945, -50.59400177001953, -48.47200012207031]","[4.586701393127441, 53.8669319152832, 45.39401626586914, 46.21774673461914, 25.61557960510254, 33.49102783203125, 22.158504486083984, 24.81566047668457, 20.4613037109375, 20.535371780395508, 21.594186782836914, 16.65186882019043]","[0.586530327796936, 0.3096420466899872, 0.2634545564651489, 0.27908143401145935, 0.22225189208984375, 0.29928597807884216, 0.24115151166915894, 0.327433705329895, 0.3818579614162445, 0.3287443220615387, 0.4632177948951721, 0.31091856956481934]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.019999999552965164, 0.02500000037252903, 0.012000000104308128, 0.010999999940395355, 0.012000000104308128, 0.01600000075995922, 0.012000000104308128, 0.017000000923871994, 0.008999999612569809, 0.009999999776482582, 0.014999999664723873, 0.012000000104308128]","[0.34429025650024414, 0.22110143303871155, 0.25388655066490173, 0.2688470482826233, 0.17760682106018066, 0.2717888653278351, 0.24638397991657257, 0.2966969311237335, 0.2937803268432617, 0.24819697439670563, 0.33901694416999817, 0.23959632217884064]"
SOFLDSU12AC4689B1C,DJ_XChange_featuring_DJ_Omega,At the Club,"[46.69264602661133, 28.12324333190918, -54.442352294921875, 13.856517791748047, -7.253714084625244, -10.431812286376953, 7.539919376373291, -13.276037216186523, 6.844939231872559, 7.15105676651001, 1.9862728118896484, 1.2249324321746826]","[53.430999755859375, 190.94900512695312, 36.832000732421875, 365.4389953613281, 79.322998046875, 240.4340057373047, 85.44300079345703, 136.6790008544922, 82.76300048828125, 92.4260025024414, 95.09300231933594, 50.23099899291992]","[0.0, -93.84500122070312, -191.8159942626953, -128.86599731445312, -81.95999908447266, -111.90799713134766, -98.71800231933594, -130.072998046875, -50.35300064086914, -82.99299621582031, -68.90799713134766, -35.917999267578125]","[3.0024189949035645, 43.18369674682617, 33.90104675292969, 45.483116149902344, 30.590688705444336, 40.75089645385742, 30.38880729675293, 33.233585357666016, 19.670087814331055, 27.17382049560547, 25.441740036010742, 13.421792984008789]","[0.772605299949646, 0.8208609223365784, 0.40999603271484375, 0.41654303669929504, 0.34310728311538696, 0.2925907373428345, 0.2643933892250061, 0.2961258292198181, 0.2687020003795624, 0.21377219259738922, 0.28967416286468506, 0.27892449498176575]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.057999998331069946, 0.03700000047683716, 0.00800000037997961, 0.003000000026077032, 0.014999999664723873, 0.003000000026077032, 0.004000000189989805, 0.014000000432133675, 0.004000000189989805, 0.003000000026077032, 0.006000000052154064, 0.006000000052154064]","[0.2425711303949356, 0.2227901667356491, 0.33094438910484314, 0.37194371223449707, 0.31067904829978943, 0.2685927152633667, 0.22893919050693512, 0.23418045043945312, 0.19982723891735077, 0.17209909856319427, 0.2245960384607315, 0.22737067937850952]"
SODKHSQ12AB0185513,Art_Ensemble_Of_Chicago,He Took A Cab To Neptune,"[32.86185073852539, -16.16468620300293, -31.036884307861328, -15.472190856933594, -11.755722045898438, -16.337661743164062, 17.1098690032959, 6.309318542480469, 12.866284370422363, 8.623517990112305, -5.6957221031188965, 6.103991508483887]","[50.19200134277344, 189.00399780273438, 208.0449981689453, 194.2239990234375, 107.76200103759766, 116.63300323486328, 122.52799987792969, 82.45600128173828, 118.74700164794922, 81.8239974975586, 77.34500122070312, 57.683998107910156]","[0.0, -212.73399353027344, -216.6479949951172, -222.50399780273438, -207.97000122070312, -132.7209930419922, -72.03399658203125, -96.30699920654297, -55.78300094604492, -55.736000061035156, -111.5250015258789, -96.197998046875]","[10.198565483093262, 62.23283767700195, 87.94419860839844, 46.02431106567383, 33.90205001831055, 30.556055068969727, 32.708866119384766, 22.08560562133789, 22.566492080688477, 17.021926879882812, 18.24374771118164, 19.25584602355957]","[0.3893164396286011, 0.3839942216873169, 0.33907023072242737, 0.41327807307243347, 0.4792114496231079, 0.3322150707244873, 0.34855321049690247, 0.30738958716392517, 0.2886567711830139, 0.3541180193424225, 0.28720346093177795, 0.2450173795223236]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0010000000474974513, 0.004000000189989805, 0.0020000000949949026, 0.004000000189989805, 0.004999999888241291, 0.003000000026077032, 0.004999999888241291, 0.003000000026077032, 0.003000000026077032, 0.004000000189989805, 0.003000000026077032, 0.0020000000949949026]","[0.3234543204307556, 0.3199295997619629, 0.30899351835250854, 0.315311998128891, 0.3385138511657715, 0.27601349353790283, 0.28734874725341797, 0.27328425645828247, 0.27085787057876587, 0.3367200791835785, 0.2737828195095062, 0.24039636552333832]"
SORZCXI12AB0183DB4,Dj_Kali,Body,"[49.57269287109375, 52.64750289916992, -14.975617408752441, 1.162796139717102, -2.6525399684906006, -23.322601318359375, 14.38791275024414, 2.749458074569702, 2.044693946838379, 12.225714683532715, -3.5338149070739746, -4.768141269683838]","[55.34000015258789, 204.27099609375, 223.98599243164062, 125.83699798583984, 88.9469985961914, 161.75999450683594, 115.62300109863281, 104.34700012207031, 33.5369987487793, 86.64299774169922, 120.97899627685547, 36.599998474121094]","[11.10200023651123, -66.84300231933594, -143.18499755859375, -119.13600158691406, -67.01499938964844, -116.61000061035156, -83.94599914550781, -58.981998443603516, -47.94499969482422, -37.694000244140625, -60.452999114990234, -46.24300003051758]","[3.826298475265503, 39.948333740234375, 51.48980712890625, 33.54677200317383, 26.827983856201172, 29.274349212646484, 30.246023178100586, 18.865360260009766, 15.437601089477539, 14.219998359680176, 19.555450439453125, 15.16610336303711]","[0.690288245677948, 0.7348335981369019, 0.38585180044174194, 0.3188968896865845, 0.3480100631713867, 0.3349510729312897, 0.4039649963378906, 0.3851433992385864, 0.5261616110801697, 0.5071827173233032, 0.5596249103546143, 0.38993045687675476]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.07599999755620956, 0.041999999433755875, 0.010999999940395355, 0.014999999664723873, 0.013000000268220901, 0.006000000052154064, 0.020999999716877937, 0.01899999938905239, 0.03700000047683716, 0.035999998450279236, 0.012000000104308128, 0.003000000026077032]","[0.2476814240217209, 0.24918429553508759, 0.2611660659313202, 0.23512254655361176, 0.23545034229755402, 0.21364948153495789, 0.29663097858428955, 0.2898344397544861, 0.3079472482204437, 0.3239700198173523, 0.3230364918708801, 0.3221617639064789]"
SOKDJRX12A8C146003,Sandi_Thom,When Horsepower Meant What It Said,"[44.23384094238281, 24.52147102355957, -23.084007263183594, -1.976123571395874, -12.006495475769043, -0.9662412405014038, 20.3121280670166, -1.3228927850723267, 9.068026542663574, 2.1938624382019043, -9.537467002868652, -8.9151029586792]","[53.05099868774414, 194.1840057373047, 119.16600036621094, 273.2569885253906, 77.43900299072266, 181.9510040283203, 111.73899841308594, 98.16300201416016, 66.08899688720703, 90.46299743652344, 47.84299850463867, 58.05699920654297]","[0.0, -96.61100006103516, -196.9429931640625, -182.16400146484375, -98.65299987792969, -82.53399658203125, -95.2509994506836, -74.07599639892578, -44.38399887084961, -66.26300048828125, -86.25199890136719, -98.83799743652344]","[6.147645473480225, 41.67331314086914, 60.252559661865234, 46.3116569519043, 26.439815521240234, 36.96511459350586, 29.641826629638672, 22.35100746154785, 19.04741096496582, 19.767879486083984, 18.289461135864258, 20.25494956970215]","[0.3974580466747284, 0.5477424263954163, 0.23632867634296417, 0.3650396168231964, 0.5384020805358887, 0.2909545600414276, 0.25693240761756897, 0.26684266328811646, 0.30233684182167053, 0.2649964988231659, 0.2162354290485382, 0.47827038168907166]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.006000000052154064, 0.00800000037997961, 0.0010000000474974513, 0.0020000000949949026, 0.0, 0.004000000189989805, 0.0010000000474974513, 0.0, 0.007000000216066837]","[0.2706410586833954, 0.3656299114227295, 0.21737140417099, 0.2660582363605499, 0.3380216658115387, 0.23180633783340454, 0.21798770129680634, 0.2773427665233612, 0.24259933829307556, 0.2858137786388397, 0.1789151430130005, 0.33254310488700867]"
SOTQWQL12A58A78E4F,The_Fabulous_Thunderbirds,Let Me In,"[47.35712432861328, -10.12576961517334, 46.85212326049805, 5.46668004989624, -25.260345458984375, 6.327402114868164, -7.062963485717773, 0.8534964919090271, -3.988178253173828, 1.5511136054992676, -2.34338641166687, 6.795022964477539]","[54.084999084472656, 165.33999633789062, 216.42799377441406, 208.72999572753906, 112.12300109863281, 172.72300720214844, 78.06999969482422, 141.6219940185547, 67.02200317382812, 44.42900085449219, 58.1609992980957, 58.62300109863281]","[0.9150000214576721, -123.43299865722656, -112.57499694824219, -147.7830047607422, -93.41899871826172, -95.04399871826172, -102.9540023803711, -123.40799713134766, -55.965999603271484, -52.319000244140625, -69.23500061035156, -67.88999938964844]","[3.82717227935791, 34.8858528137207, 47.1254997253418, 40.46491241455078, 34.05245590209961, 35.70280838012695, 21.61767578125, 18.673194885253906, 15.413784980773926, 14.55766487121582, 17.56007957458496, 15.63792610168457]","[0.4627062976360321, 0.42602798342704773, 0.4416346251964569, 0.326430082321167, 0.40271854400634766, 0.38757169246673584, 0.3697115480899811, 0.4402902126312256, 0.3130279779434204, 0.2677919566631317, 0.25659090280532837, 0.28660839796066284]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.009999999776482582, 0.013000000268220901, 0.01600000075995922, 0.01899999938905239, 0.02199999988079071, 0.017000000923871994, 0.01600000075995922, 0.007000000216066837, 0.008999999612569809, 0.014000000432133675, 0.014000000432133675, 0.008999999612569809]","[0.32391148805618286, 0.30593612790107727, 0.28972333669662476, 0.24126970767974854, 0.31565743684768677, 0.29553714394569397, 0.2912631332874298, 0.3666636049747467, 0.2547397315502167, 0.2401427924633026, 0.2535257339477539, 0.25305140018463135]"
SOJDFOK12AB018211B,Candy_Lo,Qu Ni De Hun Li,"[44.80020523071289, -13.698847770690918, 13.691978454589844, -14.446892738342285, -5.861312389373779, -8.318169593811035, -5.943826675415039, -0.5545571446418762, 10.37574291229248, 4.499582290649414, -5.968537330627441, 1.9754160642623901]","[53.13100051879883, 171.1300048828125, 122.75900268554688, 186.19000244140625, 113.51699829101562, 72.56099700927734, 57.79399871826172, 129.94400024414062, 78.14900207519531, 81.44000244140625, 30.01799964904785, 69.06400299072266]","[0.0, -189.0019989013672, -95.05899810791016, -161.1060028076172, -110.77799987792969, -65.75, -84.79199981689453, -76.8949966430664, -59.119998931884766, -79.85600280761719, -65.28900146484375, -59.91899871826172]","[5.380779266357422, 48.76716613769531, 34.98332595825195, 35.41086959838867, 30.789953231811523, 23.191781997680664, 23.315799713134766, 22.313499450683594, 20.280258178710938, 19.934860229492188, 15.3027982711792, 18.753801345825195]","[0.2886732220649719, 0.17610713839530945, 0.26340892910957336, 0.4090321362018585, 0.15890178084373474, 0.3125589191913605, 0.17095357179641724, 0.32758215069770813, 0.29970893263816833, 0.14902321994304657, 0.3159642815589905, 0.19196607172489166]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.004000000189989805, 0.004000000189989805, 0.006000000052154064, 0.014000000432133675, 0.006000000052154064, 0.004000000189989805, 0.004999999888241291, 0.009999999776482582, 0.004000000189989805, 0.006000000052154064, 0.004999999888241291, 0.004999999888241291]","[0.32894107699394226, 0.22839491069316864, 0.284607857465744, 0.35983356833457947, 0.17649850249290466, 0.32972365617752075, 0.18636740744113922, 0.31064173579216003, 0.34287407994270325, 0.17842672765254974, 0.33763912320137024, 0.25957557559013367]"
SOXLGIE12A6D4FD624,CL_Smooth,Smoke In The Air (A Cappella),"[35.69447708129883, 134.47952270507812, 2.113680124282837, 0.697491466999054, 14.432092666625977, 46.75515365600586, -39.48716354370117, 7.780692100524902, -23.394601821899414, 21.05454444885254, -15.3001070022583, 10.786001205444336]","[45.41699981689453, 462.9960021972656, 135.10800170898438, 314.0889892578125, 124.04000091552734, 237.91799926757812, 62.71099853515625, 185.96099853515625, 79.38700103759766, 143.49200439453125, 93.88099670410156, 66.68599700927734]","[3.7760000228881836, -38.16999816894531, -177.69400024414062, -258.98199462890625, -115.0790023803711, -79.06800079345703, -134.1219940185547, -130.30599975585938, -95.77100372314453, -71.45500183105469, -108.26699829101562, -45.60300064086914]","[8.05758285522461, 64.07442474365234, 43.54159164428711, 67.04633331298828, 36.58777618408203, 47.93693161010742, 35.93333435058594, 45.1879997253418, 31.35976219177246, 37.91731643676758, 33.157108306884766, 19.37420082092285]","[0.35215815901756287, 0.3987627625465393, 0.414375901222229, 0.4718771278858185, 0.48094281554222107, 0.47993430495262146, 0.4758053421974182, 0.5038053393363953, 0.5372554659843445, 0.48057055473327637, 0.4449732303619385, 0.36416909098625183]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010999999940395355, 0.017999999225139618, 0.01600000075995922, 0.017000000923871994, 0.01899999938905239, 0.013000000268220901, 0.01600000075995922, 0.023000000044703484, 0.027000000700354576, 0.024000000208616257, 0.02199999988079071, 0.017000000923871994]","[0.26843389868736267, 0.29383954405784607, 0.2788133919239044, 0.3018609881401062, 0.29670271277427673, 0.2911939024925232, 0.2876361608505249, 0.2913796305656433, 0.31562209129333496, 0.29372262954711914, 0.2947113513946533, 0.26394209265708923]"
